0.333333 1.666667 3.708498
0.333333 5.000000 -0.175302
0.333333 8.333333 -0.315086
0.333333 11.666667 -0.306785
0.333333 15.000000 -0.276815
0.333333 18.333333 -0.242119
0.333333 21.666667 -0.213039
0.333333 25.000000 -0.188111
0.333333 28.333333 -0.165848
0.333333 31.666667 -0.148216
0.333333 35.000000 -0.132099
0.333333 38.333333 -0.126060
0.333333 41.666667 -0.121673
0.333333 45.000000 -0.105918
0.333333 48.333333 -0.092925
0.333333 51.666667 -0.093277
0.333333 55.000000 -0.091165
0.333333 58.333333 -0.087317
0.333333 61.666667 -0.073741
0.333333 65.000000 -0.076100
0.333333 68.333333 -0.069438
0.333333 71.666667 -0.064481
0.333333 75.000000 -0.062558
0.333333 78.333333 -0.064981
0.333333 81.666667 -0.057606
0.333333 85.000000 -0.056949
0.333333 88.333333 -0.054283
0.333333 91.666667 -0.051726
0.333333 95.000000 -0.048326
0.333333 98.333333 -0.050040

1.000000 1.666667 1.615648
1.000000 5.000000 -0.057401
1.000000 8.333333 -0.214938
1.000000 11.666667 -0.216683
1.000000 15.000000 -0.209996
1.000000 18.333333 -0.192284
1.000000 21.666667 -0.168408
1.000000 25.000000 -0.146847
1.000000 28.333333 -0.132592
1.000000 31.666667 -0.122863
1.000000 35.000000 -0.106470
1.000000 38.333333 -0.097643
1.000000 41.666667 -0.092799
1.000000 45.000000 -0.087524
1.000000 48.333333 -0.085634
1.000000 51.666667 -0.073501
1.000000 55.000000 -0.073129
1.000000 58.333333 -0.071006
1.000000 61.666667 -0.063217
1.000000 65.000000 -0.061328
1.000000 68.333333 -0.056386
1.000000 71.666667 -0.055098
1.000000 75.000000 -0.050903
1.000000 78.333333 -0.049779
1.000000 81.666667 -0.049214
1.000000 85.000000 -0.047460
1.000000 88.333333 -0.046152
1.000000 91.666667 -0.044820
1.000000 95.000000 -0.041470
1.000000 98.333333 -0.038761

1.666667 1.666667 1.137883
1.666667 5.000000 0.054999
1.666667 8.333333 -0.129370
1.666667 11.666667 -0.166911
1.666667 15.000000 -0.166385
1.666667 18.333333 -0.142282
1.666667 21.666667 -0.130131
1.666667 25.000000 -0.110809
1.666667 28.333333 -0.104590
1.666667 31.666667 -0.099723
1.666667 35.000000 -0.089714
1.666667 38.333333 -0.080081
1.666667 41.666667 -0.076931
1.666667 45.000000 -0.070621
1.666667 48.333333 -0.065125
1.666667 51.666667 -0.060863
1.666667 55.000000 -0.057795
1.666667 58.333333 -0.057114
1.666667 61.666667 -0.053211
1.666667 65.000000 -0.050380
1.666667 68.333333 -0.048815
1.666667 71.666667 -0.044626
1.666667 75.000000 -0.043295
1.666667 78.333333 -0.041725
1.666667 81.666667 -0.037412
1.666667 85.000000 -0.038072
1.666667 88.333333 -0.040784
1.666667 91.666667 -0.037101
1.666667 95.000000 -0.033506
1.666667 98.333333 -0.033891

2.333333 1.666667 1.029557
2.333333 5.000000 0.139117
2.333333 8.333333 -0.069306
2.333333 11.666667 -0.118738
2.333333 15.000000 -0.106620
2.333333 18.333333 -0.103927
2.333333 21.666667 -0.091383
2.333333 25.000000 -0.088949
2.333333 28.333333 -0.071549
2.333333 31.666667 -0.075719
2.333333 35.000000 -0.067993
2.333333 38.333333 -0.066327
2.333333 41.666667 -0.059388
2.333333 45.000000 -0.065435
2.333333 48.333333 -0.052789
2.333333 51.666667 -0.050034
2.333333 55.000000 -0.056404
2.333333 58.333333 -0.051691
2.333333 61.666667 -0.043349
2.333333 65.000000 -0.038768
2.333333 68.333333 -0.042605
2.333333 71.666667 -0.040834
