0.016667 0.016667 0.000678
0.016667 0.050000 -0.008163
0.016667 0.083333 -0.013474
0.016667 0.116667 -0.019642
0.016667 0.150000 -0.023669
0.016667 0.183333 -0.031626
0.016667 0.216667 -0.030198
0.016667 0.250000 -0.035636
0.016667 0.283333 -0.039465
0.016667 0.316667 -0.038325
0.016667 0.350000 -0.041428
0.016667 0.383333 -0.043859
0.016667 0.416667 -0.052335
0.016667 0.450000 -0.054881
0.016667 0.483333 -0.049465
0.016667 0.516667 -0.050749
0.016667 0.550000 -0.052092
0.016667 0.583333 -0.049973
0.016667 0.616667 -0.052714
0.016667 0.650000 -0.047424
0.016667 0.683333 -0.070624
0.016667 0.716667 -0.065707
0.016667 0.750000 -0.066758
0.016667 0.783333 -0.062311
0.016667 0.816667 -0.069850
0.016667 0.850000 -0.067874
0.016667 0.883333 -0.070351
0.016667 0.916667 -0.066923
0.016667 0.950000 -0.071106
0.016667 0.983333 -0.059716

0.050000 0.016667 0.011558
0.050000 0.050000 0.011270
0.050000 0.083333 0.005992
0.050000 0.116667 0.000258
0.050000 0.150000 -0.005011
0.050000 0.183333 -0.007984
0.050000 0.216667 -0.011900
0.050000 0.250000 -0.012383
0.050000 0.283333 -0.016062
0.050000 0.316667 -0.019969
0.050000 0.350000 -0.020929
0.050000 0.383333 -0.021606
0.050000 0.416667 -0.035613
0.050000 0.450000 -0.031573
0.050000 0.483333 -0.034999
0.050000 0.516667 -0.033952
0.050000 0.550000 -0.032362
0.050000 0.583333 -0.038165
0.050000 0.616667 -0.041588
0.050000 0.650000 -0.033720
0.050000 0.683333 -0.046780
0.050000 0.716667 -0.053560
0.050000 0.750000 -0.049121
0.050000 0.783333 -0.051300
0.050000 0.816667 -0.049408
0.050000 0.850000 -0.056719
0.050000 0.883333 -0.056816
0.050000 0.916667 -0.061583
0.050000 0.950000 -0.053009
0.050000 0.983333 -0.060264

0.083333 0.016667 0.017483
0.083333 0.050000 0.023457
0.083333 0.083333 0.022991
0.083333 0.116667 0.018149
0.083333 0.150000 0.012659
0.083333 0.183333 0.010913
0.083333 0.216667 0.002843
0.083333 0.250000 -0.005136
0.083333 0.283333 -0.002262
0.083333 0.316667 -0.006592
0.083333 0.350000 -0.009837
0.083333 0.383333 -0.008272
0.083333 0.416667 -0.014691
0.083333 0.450000 -0.016249
0.083333 0.483333 -0.021330
0.083333 0.516667 -0.022806
0.083333 0.550000 -0.018049
0.083333 0.583333 -0.027204
0.083333 0.616667 -0.029108
0.083333 0.650000 -0.028458
0.083333 0.683333 -0.036098
0.083333 0.716667 -0.035777
0.083333 0.750000 -0.037528
0.083333 0.783333 -0.040774
0.083333 0.816667 -0.043437
0.083333 0.850000 -0.047398
0.083333 0.883333 -0.054009
0.083333 0.916667 -0.060853
0.083333 0.950000 -0.049574
0.083333 0.983333 -0.066569

0.116667 0.016667 0.023123
0.116667 0.050000 0.036202
0.116667 0.083333 0.037184
0.116667 0.116667 0.033238
0.116667 0.150000 0.025496
0.116667 0.183333 0.021772
0.116667 0.216667 0.017403
0.116667 0.250000 0.012339
0.116667 0.283333 0.005861
0.116667 0.316667 0.004530
0.116667 0.350000 0.004682
0.116667 0.383333 -0.003625
0.116667 0.416667 -0.009124
0.116667 0.450000 -0.011981
0.116667 0.483333 -0.012415
0.116667 0.516667 -0.010329
0.116667 0.550000 -0.017288
0.116667 0.583333 -0.019415
0.116667 0.616667 -0.021268
0.116667 0.650000 -0.026266
0.116667 0.683333 -0.032804
0.116667 0.716667 -0.029726
0.116667 0.750000 -0.040914
0.116667 0.783333 -0.028474
0.116667 0.816667 -0.037673
0.116667 0.850000 -0.047045
0.116667 0.883333 -0.044112
0.116667 0.916667 -0.049720
0.116667 0.950000 -0.054991
0.116667 0.983333 -0.057589

0.150000 0.016667 0.027552
0.150000 0.050000 0.049211
0.150000 0.083333 0.052021
0.150000 0.116667 0.042671
0.150000 0.150000 0.040420
0.150000 0.183333 0.035109
0.150000 0.216667 0.030391
0.150000 0.250000 0.023280
0.150000 0.283333 0.019167
0.150000 0.316667 0.016867
0.150000 0.350000 0.015808
0.150000 0.383333 0.006547
0.150000 0.416667 0.006761
0.150000 0.450000 -0.000274
0.150000 0.483333 -0.004188
0.150000 0.516667 -0.006317
0.150000 0.550000 -0.010115
0.150000 0.583333 -0.010285
0.150000 0.616667 -0.011750
0.150000 0.650000 -0.015513
0.150000 0.683333 -0.021668
0.150000 0.716667 -0.020981
0.150000 0.750000 -0.029198
0.150000 0.783333 -0.026738
0.150000 0.816667 -0.040116
0.150000 0.850000 -0.035826
0.150000 0.883333 -0.040609
0.150000 0.916667 -0.046203
0.150000 0.950000 -0.059650
0.150000 0.983333 -0.055974

0.183333 0.016667 0.027735
0.183333 0.050000 0.056320
0.183333 0.083333 0.061839
0.183333 0.116667 0.057168
0.183333 0.150000 0.052151
0.183333 0.183333 0.044144
0.183333 0.216667 0.042813
0.183333 0.250000 0.036918
0.183333 0.283333 0.030998
0.183333 0.316667 0.026755
0.183333 0.350000 0.021775
0.183333 0.383333 0.021295
0.183333 0.416667 0.010219
0.183333 0.450000 0.004714
0.183333 0.483333 0.006046
0.183333 0.516667 0.003894
0.183333 0.550000 -0.002256
0.183333 0.583333 -0.005147
0.183333 0.616667 -0.007858
0.183333 0.650000 -0.010009
0.183333 0.683333 -0.015582
0.183333 0.716667 -0.021602
0.183333 0.750000 -0.018050
0.183333 0.783333 -0.026626
0.183333 0.816667 -0.025859
0.183333 0.850000 -0.033925
0.183333 0.883333 -0.033856
0.183333 0.916667 -0.054809
0.183333 0.950000 -0.054835
0.183333 0.983333 -0.062718

0.216667 0.016667 0.032363
0.216667 0.050000 0.067153
0.216667 0.083333 0.073181
0.216667 0.116667 0.067799
0.216667 0.150000 0.063381
0.216667 0.183333 0.059721
0.216667 0.216667 0.051221
0.216667 0.250000 0.045164
0.216667 0.283333 0.042786
0.216667 0.316667 0.035625
0.216667 0.350000 0.032413
0.216667 0.383333 0.031675
0.216667 0.416667 0.021401
0.216667 0.450000 0.019613
0.216667 0.483333 0.011766
0.216667 0.516667 0.011215
0.216667 0.550000 0.004156
0.216667 0.583333 0.001856
0.216667 0.616667 -0.004307
0.216667 0.650000 -0.005969
0.216667 0.683333 -0.011139
0.216667 0.716667 -0.018439
0.216667 0.750000 -0.018191
0.216667 0.783333 -0.023116
0.216667 0.816667 -0.026233
0.216667 0.850000 -0.028319
0.216667 0.883333 -0.034236
0.216667 0.916667 -0.042461
0.216667 0.950000 -0.048408
0.216667 0.983333 -0.060775

0.250000 0.016667 0.035830
0.250000 0.050000 0.066649
0.250000 0.083333 0.075114
0.250000 0.116667 0.078787
0.250000 0.150000 0.076179
0.250000 0.183333 0.066485
0.250000 0.216667 0.063954
0.250000 0.250000 0.061605
0.250000 0.283333 0.049800
0.250000 0.316667 0.048292
0.250000 0.350000 0.038375
0.250000 0.383333 0.036948
0.250000 0.416667 0.028659
0.250000 0.450000 0.022521
0.250000 0.483333 0.023702
0.250000 0.516667 0.014657
0.250000 0.550000 0.011777
0.250000 0.583333 0.009169
0.250000 0.616667 0.002711
0.250000 0.650000 -0.000504
0.250000 0.683333 -0.004116
0.250000 0.716667 -0.011437
0.250000 0.750000 -0.007715
0.250000 0.783333 -0.011620
0.250000 0.816667 -0.020584
0.250000 0.850000 -0.024800
0.250000 0.883333 -0.032575
0.250000 0.916667 -0.037409
0.250000 0.950000 -0.045365
0.250000 0.983333 -0.058506

0.283333 0.016667 0.036507
0.283333 0.050000 0.066422
0.283333 0.083333 0.083851
0.283333 0.116667 0.086934
0.283333 0.150000 0.086441
0.283333 0.183333 0.078598
0.283333 0.216667 0.075209
0.283333 0.250000 0.066564
0.283333 0.283333 0.060809
0.283333 0.316667 0.057460
0.283333 0.350000 0.052458
0.283333 0.383333 0.045645
0.283333 0.416667 0.040712
0.283333 0.450000 0.036710
0.283333 0.483333 0.021185
0.283333 0.516667 0.024939
0.283333 0.550000 0.018641
0.283333 0.583333 0.015079
0.283333 0.616667 0.015347
0.283333 0.650000 0.007387
0.283333 0.683333 0.000077
0.283333 0.716667 -0.001373
0.283333 0.750000 -0.003227
0.283333 0.783333 -0.006816
0.283333 0.816667 -0.020535
0.283333 0.850000 -0.018565
0.283333 0.883333 -0.031043
0.283333 0.916667 -0.036706
0.283333 0.950000 -0.051105
0.283333 0.983333 -0.062593

0.316667 0.016667 0.037973
0.316667 0.050000 0.078805
0.316667 0.083333 0.095079
0.316667 0.116667 0.093523
0.316667 0.150000 0.094254
0.316667 0.183333 0.089761
0.316667 0.216667 0.085819
0.316667 0.250000 0.077994
0.316667 0.283333 0.074284
0.316667 0.316667 0.068216
0.316667 0.350000 0.062621
0.316667 0.383333 0.054867
0.316667 0.416667 0.049654
0.316667 0.450000 0.041700
0.316667 0.483333 0.038649
0.316667 0.516667 0.034364
0.316667 0.550000 0.024501
0.316667 0.583333 0.021040
0.316667 0.616667 0.018448
0.316667 0.650000 0.009012
0.316667 0.683333 0.008411
0.316667 0.716667 0.000660
0.316667 0.750000 -0.001943
0.316667 0.783333 -0.003713
0.316667 0.816667 -0.018511
0.316667 0.850000 -0.022821
0.316667 0.883333 -0.030533
0.316667 0.916667 -0.031031
0.316667 0.950000 -0.044048
0.316667 0.983333 -0.054084

0.350000 0.016667 0.039837
0.350000 0.050000 0.083719
0.350000 0.083333 0.096744
0.350000 0.116667 0.101736
0.350000 0.150000 0.098207
0.350000 0.183333 0.100976
0.350000 0.216667 0.095187
0.350000 0.250000 0.086867
0.350000 0.283333 0.083452
0.350000 0.316667 0.075966
0.350000 0.350000 0.071208
0.350000 0.383333 0.061534
0.350000 0.416667 0.055608
0.350000 0.450000 0.053868
0.350000 0.483333 0.040307
0.350000 0.516667 0.039884
0.350000 0.550000 0.033397
0.350000 0.583333 0.024197
0.350000 0.616667 0.021409
0.350000 0.650000 0.018573
0.350000 0.683333 0.012519
0.350000 0.716667 0.002323
0.350000 0.750000 -0.003806
0.350000 0.783333 0.002161
0.350000 0.816667 -0.009552
0.350000 0.850000 -0.017663
0.350000 0.883333 -0.016628
0.350000 0.916667 -0.022448
0.350000 0.950000 -0.039152
0.350000 0.983333 -0.061228

0.383333 0.016667 0.038180
0.383333 0.050000 0.083726
0.383333 0.083333 0.100054
0.383333 0.116667 0.106011
0.383333 0.150000 0.103952
0.383333 0.183333 0.108826
0.383333 0.216667 0.101242
0.383333 0.250000 0.096199
0.383333 0.283333 0.088882
0.383333 0.316667 0.082996
0.383333 0.350000 0.079171
0.383333 0.383333 0.083405
0.383333 0.416667 0.059555
0.383333 0.450000 0.058653
0.383333 0.483333 0.054392
0.383333 0.516667 0.044244
0.383333 0.550000 0.039800
0.383333 0.583333 0.034676
0.383333 0.616667 0.029261
0.383333 0.650000 0.022058
0.383333 0.683333 0.020889
0.383333 0.716667 0.007283
0.383333 0.750000 0.008861
0.383333 0.783333 0.002966
0.383333 0.816667 -0.008624
0.383333 0.850000 -0.010442
0.383333 0.883333 -0.013233
0.383333 0.916667 -0.021266
0.383333 0.950000 -0.034797
0.383333 0.983333 -0.042776

0.416667 0.016667 0.043563
0.416667 0.050000 0.085685
0.416667 0.083333 0.104924
0.416667 0.116667 0.119163
0.416667 0.150000 0.119749
0.416667 0.183333 0.117817
0.416667 0.216667 0.111629
0.416667 0.250000 0.099204
0.416667 0.283333 0.096535
0.416667 0.316667 0.088608
0.416667 0.350000 0.085854
0.416667 0.383333 0.077878
0.416667 0.416667 0.073606
0.416667 0.450000 0.068496
0.416667 0.483333 0.062118
0.416667 0.516667 0.053643
0.416667 0.550000 0.046444
0.416667 0.583333 0.038606
0.416667 0.616667 0.038369
0.416667 0.650000 0.030094
0.416667 0.683333 0.024445
0.416667 0.716667 0.019064
0.416667 0.750000 0.011879
0.416667 0.783333 0.004890
0.416667 0.816667 -0.002844
0.416667 0.850000 -0.005688
0.416667 0.883333 -0.011518
0.416667 0.916667 -0.017832
0.416667 0.950000 -0.025554
0.416667 0.983333 -0.041374

0.450000 0.016667 0.041756
0.450000 0.050000 0.087322
0.450000 0.083333 0.114433
0.450000 0.116667 0.121884
0.450000 0.150000 0.118026
0.450000 0.183333 0.119771
0.450000 0.216667 0.115635
0.450000 0.250000 0.111428
0.450000 0.283333 0.106021
0.450000 0.316667 0.096372
0.450000 0.350000 0.092323
0.450000 0.383333 0.083854
0.450000 0.416667 0.075089
0.450000 0.450000 0.072892
0.450000 0.483333 0.069696
0.450000 0.516667 0.058405
0.450000 0.550000 0.055119
0.450000 0.583333 0.047292
0.450000 0.616667 0.043617
0.450000 0.650000 0.037850
0.450000 0.683333 0.026389
0.450000 0.716667 0.023065
0.450000 0.750000 0.014366
0.450000 0.783333 0.011043
0.450000 0.816667 0.004594
0.450000 0.850000 -0.000875
0.450000 0.883333 -0.009099
0.450000 0.916667 -0.012853
0.450000 0.950000 -0.029741
0.450000 0.983333 -0.049728

0.483333 0.016667 0.044801
0.483333 0.050000 0.098764
0.483333 0.083333 0.119350
0.483333 0.116667 0.126786
0.483333 0.150000 0.129702
0.483333 0.183333 0.132961
0.483333 0.216667 0.122444
0.483333 0.250000 0.123646
0.483333 0.283333 0.118307
0.483333 0.316667 0.110370
0.483333 0.350000 0.100621
0.483333 0.383333 0.092210
0.483333 0.416667 0.083872
0.483333 0.450000 0.083685
0.483333 0.483333 0.073686
0.483333 0.516667 0.066647
0.483333 0.550000 0.055927
0.483333 0.583333 0.052893
0.483333 0.616667 0.046025
0.483333 0.650000 0.041317
0.483333 0.683333 0.036029
0.483333 0.716667 0.028014
0.483333 0.750000 0.021483
0.483333 0.783333 0.016792
0.483333 0.816667 0.004976
0.483333 0.850000 -0.002031
