0.333333 1.666667 10.291395
0.333333 5.000000 1.114584
0.333333 8.333333 0.051722
0.333333 11.666667 -0.239608
0.333333 15.000000 -0.314409
0.333333 18.333333 -0.351275
0.333333 21.666667 -0.350219
0.333333 25.000000 -0.323380
0.333333 28.333333 -0.337094
0.333333 31.666667 -0.317944
0.333333 35.000000 -0.291523
0.333333 38.333333 -0.288331
0.333333 41.666667 -0.265914
0.333333 45.000000 -0.262705
0.333333 48.333333 -0.245339
0.333333 51.666667 -0.241753
0.333333 55.000000 -0.218761
0.333333 58.333333 -0.219087
0.333333 61.666667 -0.190001
0.333333 65.000000 -0.186565
0.333333 68.333333 -0.183235
0.333333 71.666667 -0.179383
0.333333 75.000000 -0.168731
0.333333 78.333333 -0.157549
0.333333 81.666667 -0.157480
0.333333 85.000000 -0.153691
0.333333 88.333333 -0.144306
0.333333 91.666667 -0.145232
0.333333 95.000000 -0.138759
0.333333 98.333333 -0.126816

1.000000 1.666667 5.726811
1.000000 5.000000 0.879493
1.000000 8.333333 0.108231
1.000000 11.666667 -0.178673
1.000000 15.000000 -0.308972
1.000000 18.333333 -0.308130
1.000000 21.666667 -0.340490
1.000000 25.000000 -0.330899
1.000000 28.333333 -0.298364
1.000000 31.666667 -0.303428
1.000000 35.000000 -0.279069
1.000000 38.333333 -0.254819
1.000000 41.666667 -0.247220
1.000000 45.000000 -0.236475
1.000000 48.333333 -0.232246
1.000000 51.666667 -0.213346
1.000000 55.000000 -0.212503
1.000000 58.333333 -0.192091
1.000000 61.666667 -0.188817
1.000000 65.000000 -0.180447
1.000000 68.333333 -0.171241
1.000000 71.666667 -0.168614
1.000000 75.000000 -0.162206
1.000000 78.333333 -0.142612
1.000000 81.666667 -0.141512
1.000000 85.000000 -0.140449
1.000000 88.333333 -0.144070
1.000000 91.666667 -0.129262
1.000000 95.000000 -0.122168
1.000000 98.333333 -0.127621

1.666667 1.666667 3.792741
1.666667 5.000000 0.989525
1.666667 8.333333 0.155995
1.666667 11.666667 -0.120926
1.666667 15.000000 -0.255216
1.666667 18.333333 -0.258241
1.666667 21.666667 -0.273522
1.666667 25.000000 -0.293161
1.666667 28.333333 -0.287095
1.666667 31.666667 -0.257195
1.666667 35.000000 -0.250738
1.666667 38.333333 -0.237464
1.666667 41.666667 -0.228630
1.666667 45.000000 -0.228613
1.666667 48.333333 -0.212644
1.666667 51.666667 -0.185195
1.666667 55.000000 -0.185705
1.666667 58.333333 -0.183218
1.666667 61.666667 -0.171668
1.666667 65.000000 -0.168864
1.666667 68.333333 -0.159628
1.666667 71.666667 -0.146568
1.666667 75.000000 -0.143913
1.666667 78.333333 -0.132433
1.666667 81.666667 -0.125412
1.666667 85.000000 -0.135235
1.666667 88.333333 -0.127646
1.666667 91.666667 -0.120238
1.666667 95.000000 -0.114934
1.666667 98.333333 -0.118243

2.333333 1.666667 2.846004
2.333333 5.000000 0.820499
2.333333 8.333333 0.153876
2.333333 11.666667 -0.112357
2.333333 15.000000 -0.142508
2.333333 18.333333 -0.187418
2.333333 21.666667 -0.238905
2.333333 25.000000 -0.261407
2.333333 28.333333 -0.255838
