0.254243	0.751726
0.258701	0.750590
0.262521	0.749760
0.266145	0.749012
0.268730	0.748245
0.270878	0.747557
0.273025	0.746779
0.275469	0.746478
0.277918	0.745361
0.279902	0.744781
0.282050	0.744359
0.284372	0.743685
0.286986	0.743123
0.289685	0.742614
0.292177	0.741651
0.294778	0.740663
0.297474	0.740024
0.299996	0.739137
0.303512	0.738582
0.306625	0.737799
0.310495	0.736954
0.314623	0.735455
0.318738	0.733774
0.322592	0.732668
0.326646	0.731598
0.331231	0.729998
0.336595	0.728343
0.342027	0.726161
0.349194	0.724194
0.355827	0.721889
0.362938	0.719617
0.370788	0.716112
0.379417	0.713170
0.387797	0.709629
0.398218	0.705567
0.408129	0.701582
0.419732	0.696646
0.432260	0.690815
0.446786	0.684512
0.464485	0.677454
0.482906	0.670217
0.501662	0.661600
0.520328	0.651855
0.541621	0.639410
0.567268	0.625090
0.597562	0.609781
0.628171	0.589602
0.665173	0.566696
0.706212	0.538181
0.747059	0.499435
0.791738	0.455975
0.832052	0.400109
0.866152	0.321063


0.261004	0.746059
0.265597	0.744910
0.269561	0.743884
0.273376	0.743146
0.276060	0.742412
0.278286	0.741724
0.280510	0.740987
0.283003	0.740494
0.285556	0.739372
0.287664	0.738786
0.289947	0.738353
0.292365	0.737605
0.295093	0.737007
0.297844	0.736413
0.300268	0.735225
0.303010	0.734229
0.305834	0.733487
0.308465	0.732675
0.312066	0.731953
0.315344	0.731087
0.319365	0.730195
0.323631	0.728620
0.327860	0.726798
0.331805	0.725560
0.335882	0.724195
0.340530	0.722395
0.345983	0.720639
0.351632	0.718392
0.358879	0.716323
0.365708	0.713950
0.372934	0.711393
0.380864	0.707533
0.389745	0.704666
0.398220	0.700851
0.408856	0.696742
0.419100	0.692629
0.430956	0.687565
0.443835	0.681636
0.458591	0.675147
0.476513	0.667837
0.495130	0.660494
0.514278	0.651699
0.533407	0.641800
0.554439	0.628743
0.579684	0.613970
0.610020	0.598426
0.639975	0.577755
0.675980	0.554248
0.715906	0.525471
0.754600	0.486712
0.797107	0.443459
0.836949	0.389265
0.869267	0.312473


0.267207	0.736993
0.272029	0.735851
0.276103	0.734777
0.279905	0.733888
0.282538	0.732898
0.284807	0.732208
0.287115	0.731602
0.289641	0.731079
0.292213	0.729840
0.294352	0.729280
0.296623	0.728678
0.299094	0.727924
0.301879	0.727309
0.304670	0.726668
0.307182	0.725481
0.309913	0.724451
0.312798	0.723686
0.315517	0.722906
0.319269	0.722202
0.322628	0.721312
0.326732	0.720365
0.331064	0.718936
0.335478	0.717479
0.339517	0.716241
0.343647	0.714753
0.348448	0.712918
0.354058	0.711201
0.359917	0.708918
0.367308	0.706816
0.374254	0.704278
0.381667	0.701757
0.389747	0.697929
0.398836	0.694745
0.407476	0.690957
0.418307	0.686688
0.428762	0.682512
0.440920	0.677452
0.453985	0.671488
0.468879	0.664985
0.487259	0.657877
0.506242	0.650578
0.525652	0.641666
0.545006	0.631703
0.566221	0.618649
0.591624	0.603740
0.622224	0.587738
0.651958	0.566863
0.688275	0.543774
0.726927	0.514706
0.765562	0.476736
0.805678	0.432880
0.842006	0.379060
0.872941	0.303246


0.271997	0.735083
0.276849	0.733915
0.281076	0.732644
0.284929	0.731757
0.287577	0.730721
0.289857	0.730025
0.292188	0.729415
0.294749	0.728893
0.297298	0.727620
0.299435	0.726957
0.301746	0.726354
0.304240	0.725558
0.307049	0.724948
0.309864	0.724281
0.312409	0.723088
0.315194	0.722067
0.318142	0.721313
0.320878	0.720496
0.324616	0.719718
0.328033	0.718838
0.332129	0.717820
0.336514	0.716279
0.340961	0.714797
0.344991	0.713466
0.349178	0.711963
0.354013	0.710063
0.359695	0.708348
0.365532	0.705948
0.373026	0.703833
0.380051	0.701269
0.387512	0.698673
0.395618	0.694791
0.404814	0.691531
0.413583	0.687720
0.424402	0.683276
0.435062	0.679125
0.447388	0.674055
0.460670	0.667974
0.475318	0.660971
0.493708	0.653774
0.512535	0.646096
0.531881	0.636946
0.551097	0.626819
0.571922	0.613352
0.596885	0.598266
0.627135	0.582217
0.656523	0.561966
0.692722	0.539065
0.730957	0.510022
0.769132	0.471983
0.808742	0.428366
0.843687	0.374805
0.874152	0.299929


0.237436	0.887746
0.240033	0.886653
0.243977	0.885503
0.247756	0.885503
0.251186	0.884286
0.253174	0.882508
0.254689	0.882508
0.255829	0.882508
0.257655	0.881497
0.259495	0.881371
0.263624	0.880951
0.265802	0.880506
0.268349	0.880506
0.269911	0.880506
0.272185	0.880219
0.274031	0.879646
0.277071	0.879544
0.280634	0.879394
0.284446	0.879394
0.287654	0.879394
0.290473	0.879106
0.294396	0.877529
0.297528	0.877242
0.301412	0.876853
0.305237	0.876173
0.309567	0.874998
0.315741	0.872306
0.319633	0.870578
0.324797	0.869888
0.329702	0.868850
0.334904	0.867648
0.341501	0.865900
0.348589	0.864251
0.355215	0.861960
0.362177	0.859139
0.371067	0.857940
0.379968	0.852016
0.388909	0.843686
0.398747	0.839750
0.410261	0.832714
0.421596	0.824145
0.436344	0.817643
0.451463	0.810343
0.467105	0.801393
0.489416	0.793978
0.514190	0.782662
0.534078	0.768153
0.552865	0.756129
0.584412	0.745788
0.607204	0.718958
0.642781	0.696973
0.677699	0.669840
0.720849	0.638692
0.768206	0.601858
0.820071	0.544360
0.876047	0.478818
0.922543	0.391063


0.222313	0.801568
0.225436	0.800462
0.228444	0.799140
0.232551	0.798338
0.235585	0.796679
0.239327	0.796458
0.240475	0.794455
0.242265	0.792776
0.246030	0.791560
0.248308	0.790631
0.250203	0.790249
0.252056	0.789559
0.253763	0.788940
0.256908	0.788261
0.259676	0.787067
0.263425	0.786072
0.265742	0.784515
0.269091	0.783409
0.271887	0.782521
0.275285	0.781805
0.280391	0.779413
0.283591	0.774078
0.287466	0.772365
0.292111	0.771941
0.296198	0.770195
0.301791	0.767720
0.307749	0.765861
0.313373	0.762410
0.319533	0.760647
0.326654	0.758943
0.333396	0.752464
0.341933	0.747992
0.350130	0.742079
0.360053	0.736144
0.369984	0.731221
0.381416	0.724075
0.395038	0.715360
0.410637	0.706482
0.429085	0.697912
0.446418	0.685857
0.461972	0.676351
0.480429	0.664272
0.502786	0.648119
0.526717	0.628915
0.561208	0.610043
0.593689	0.588315
0.630882	0.562894
0.682748	0.534289
0.726556	0.489101
0.787176	0.446271
0.845680	0.387327
0.883509	0.293283


0.223597	0.804028
0.226503	0.803066
0.229872	0.801810
0.233327	0.801437
0.236466	0.800188
0.239721	0.799361
0.241383	0.798682
0.242789	0.796605
0.244939	0.795874
0.248396	0.794816
0.250349	0.793939
0.252463	0.793675
0.254395	0.792878
0.256063	0.792674
0.258047	0.791982
0.260874	0.791180
0.263611	0.790429
0.266648	0.789471
0.268924	0.788372
0.271737	0.787081
0.274680	0.786522
0.278004	0.785954
0.281388	0.785102
0.285793	0.781968
0.288953	0.777940
0.292538	0.776778
0.296616	0.776370
0.300797	0.774709
0.304833	0.773018
0.309828	0.769933
0.315782	0.768455
0.320927	0.765846
0.326388	0.764239
0.332872	0.762715
0.338550	0.757345
0.346415	0.752961
0.352880	0.747708
0.361242	0.743519
0.369560	0.737756
0.378642	0.733431
0.389155	0.726657
0.400820	0.719942
0.414508	0.712671
0.430853	0.705343
0.446174	0.695472
0.461095	0.685544
0.474634	0.674981
0.491820	0.663866
0.511337	0.649292
0.531842	0.632673
0.560831	0.615918
0.588492	0.594388
0.618544	0.574973
0.657592	0.550116
0.697698	0.520023
0.745189	0.483279
0.796677	0.443766
0.847300	0.392279
0.879236	0.315402


0.309716	0.820703
0.313354	0.819559
0.318968	0.817604
0.323233	0.815989
0.328132	0.814888
0.331265	0.813505
0.333559	0.813505
0.335113	0.813505
0.337761	0.812980
0.340127	0.810580
0.345422	0.810103
0.348727	0.809590
0.352582	0.809590
0.354793	0.809064
0.357925	0.808301
0.360772	0.807114
0.364374	0.806099
0.367262	0.803382
0.372447	0.803280
0.376739	0.802036
0.380808	0.801481
0.385297	0.799232
0.389749	0.797930
0.395233	0.797112
0.400705	0.796182
0.406103	0.793837
0.413293	0.789782
0.418129	0.786492
0.423751	0.783193
0.429296	0.779992
0.434789	0.776673
0.443003	0.774208
0.451099	0.771115
0.459806	0.768859
0.467816	0.764072
0.478227	0.759529
0.487649	0.750576
0.498493	0.743122
0.509081	0.735563
0.523566	0.727878
0.537299	0.718282
0.555251	0.711408
0.573202	0.702615
0.592186	0.692765
0.616129	0.680999
0.642430	0.666852
0.668248	0.652760
0.691313	0.638715
0.721738	0.620081
0.742747	0.589581
0.774667	0.563515
0.806809	0.532446
0.836593	0.491494
0.874956	0.453261
0.900820	0.393529
0.932541	0.333466
0.966044	0.267775


0.283951	0.728195
0.288529	0.727102
